Epoch,Training Loss,Training Accuracy,Validation Loss,Validation Accuracy
62,0.001675331712855647,100.0,0.21935494765639305,93.05555555555556
63,0.001604081881749961,100.0,0.20571452528238296,93.05555555555556
64,0.003104942805495941,100.0,0.25368610471487046,92.36111111111111
65,0.0022873675398942498,100.0,0.23216477036476135,93.05555555555556
66,0.0028920487578337393,100.0,0.26162041425704957,93.05555555555556
67,0.002204538284180065,100.0,0.2028524473309517,93.05555555555556
68,0.001960556336497474,100.0,0.23212399780750276,93.05555555555556
69,0.0016412972828321573,100.0,0.23023144006729127,93.05555555555556
70,0.0016790624876092705,100.0,0.21980785727500915,93.05555555555556
71,0.002156439470127225,100.0,0.21358234733343123,92.36111111111111
72,0.0017818640270787808,100.0,0.21924739331007004,93.05555555555556
73,0.0013923445431929496,100.0,0.209908527135849,93.05555555555556
74,0.00352766767254151,99.82638888888889,0.22416953444480897,92.36111111111111
75,0.0019559678233539066,100.0,0.2074269697070122,93.05555555555556
76,0.0015783918012554448,100.0,0.22625743895769118,93.05555555555556
77,0.0016178582122342454,100.0,0.20866368785500528,93.75
78,0.0016203600648117976,100.0,0.1941021539270878,93.75
79,0.0011429315879164885,100.0,0.21071491539478301,93.75
80,0.001307114557777014,100.0,0.193645142018795,93.75
81,0.0012783920974470675,100.0,0.2270776152610779,94.44444444444444
82,0.001653964537480432,100.0,0.19455686174333095,93.75
83,0.0010035197192337364,100.0,0.20026264935731888,93.05555555555556
84,0.0014421782996376148,100.0,0.24490542113780975,93.05555555555556
85,0.0009693946566484454,100.0,0.21879321187734604,93.05555555555556
86,0.000992442403609554,100.0,0.24743690341711044,93.05555555555556
87,0.001551239867694676,100.0,0.2019040286540985,94.44444444444444
88,0.0014024497165034215,100.0,0.2572155624628067,93.75
89,0.001337422992542593,100.0,0.21413554251194,93.75
90,0.0016454310486248385,100.0,0.21069130152463914,93.75
